account_id,cohort,tenure_months,usage_change_90d,communication_gap_days,billing_change,delivered_performance_index,support_contacts_90d,monthly_revenue,churned_120d,lead_time_days,model_probability
SYN-00338,development,80,0.0459,24,0,0.7357,3,4788.27,0,0,0.099009
SYN-00339,development,51,-0.0883,8,1,1.0971,0,3065.21,0,0,0.125489
SYN-00340,development,81,0.0808,44,0,0.8717,2,7622.49,0,0,0.097267
SYN-00341,development,48,-0.0231,33,0,1.0181,1,2631.37,0,0,0.096809
SYN-00342,development,30,-0.0524,8,1,1.1562,3,817.5,0,0,0.155187
SYN-00343,development,74,-0.3335,41,0,0.8148,1,989.17,0,0,0.17351
SYN-00344,development,80,0.0199,21,0,1.2025,0,435.16,0,0,0.055261
SYN-00345,development,3,0.1159,1,0,0.8225,5,791.75,0,0,0.102854
SYN-00346,development,73,-0.0723,34,0,0.7653,1,7637.04,1,93,0.110558
SYN-00347,development,58,-0.2233,39,0,1.0302,2,4197.08,0,0,0.134673
SYN-00348,development,52,0.2896,1,0,0.7711,0,1647.54,0,0,0.048168
SYN-00349,development,83,-0.216,49,0,1.25,0,2477.83,0,0,0.101163
SYN-00350,development,67,0.2616,11,0,0.9205,0,839.58,0,0,0.047308
SYN-00351,development,39,-0.085,31,0,0.6463,1,1712.1,0,0,0.147871
SYN-00352,development,67,0.2047,14,0,0.7261,1,853.18,0,0,0.068554
SYN-00353,development,37,0.2925,22,0,1.0205,1,2164.25,0,0,0.057588
SYN-00354,development,27,-0.2523,5,1,1.0402,0,451.35,0,0,0.176046
SYN-00355,development,37,-0.2567,39,0,0.859,3,1278.56,0,0,0.193304
SYN-00356,development,11,-0.1151,6,1,0.9528,2,2054.72,0,0,0.1915
SYN-00357,development,73,-0.3734,30,0,0.913,2,2912.45,0,0,0.153769
SYN-00358,development,77,0.5815,15,0,0.8442,1,2245.76,0,0,0.034766
SYN-00359,development,83,0.3032,43,0,0.8488,0,2297.08,0,0,0.06748
SYN-00360,development,39,-0.2292,6,0,1.0164,1,723.69,0,0,0.095182
SYN-00361,development,14,0.0667,52,0,0.8261,0,1246.17,0,0,0.141465
SYN-00362,development,22,-0.1589,30,0,0.9653,2,3550.92,0,0,0.136255
SYN-00363,development,58,0.0456,21,0,1.0079,1,1075.28,0,0,0.074627
SYN-00364,development,76,0.3594,43,0,0.7555,1,1259.35,0,0,0.076405
SYN-00365,development,18,-0.3867,16,0,0.9942,5,1770.48,0,0,0.186572
SYN-00366,development,25,-0.4425,17,0,0.8538,0,990.22,0,0,0.162356
SYN-00367,development,65,-0.3781,1,0,0.9138,1,2098.68,0,0,0.104851
SYN-00368,development,17,-0.2325,30,0,1.0192,2,1674.37,0,0,0.148956
SYN-00369,development,24,0.1546,41,0,0.967,0,3638.03,0,0,0.090449
SYN-00370,development,32,-0.0491,1,0,0.8221,0,926.65,0,0,0.080087
SYN-00371,development,7,-0.3236,45,0,0.9069,3,2734.96,1,99,0.235396
SYN-00372,development,64,-0.293,39,0,0.9642,7,716.43,1,66,0.21617
SYN-00373,development,52,0.052,51,0,1.0224,1,1088.52,0,0,0.110755
SYN-00374,development,53,-0.0418,57,0,0.8733,1,614.79,0,0,0.153002
SYN-00375,development,4,-0.2098,1,0,1.25,0,1920.09,0,0,0.074631
SYN-00376,development,71,-0.0298,36,0,0.9392,2,1727.47,0,0,0.107452
SYN-00377,development,53,-0.1219,34,0,0.482,4,1893.42,0,0,0.209219
SYN-00378,development,49,-0.2104,13,0,1.0122,0,1054.07,0,0,0.091056
SYN-00379,development,34,0.2411,41,0,0.9975,1,1419.92,0,0,0.083166
SYN-00380,development,58,0.1516,5,1,0.6036,2,2323.83,0,0,0.152603
SYN-00381,development,58,-0.1836,28,1,1.0705,2,1060.1,1,36,0.207714
SYN-00382,development,32,-0.1958,4,0,1.0396,0,2419.61,0,0,0.081541
SYN-00383,development,31,0.1554,12,1,0.8937,1,1472.79,0,0,0.13626
SYN-00384,development,73,-0.1633,33,0,0.9228,1,1143.25,0,0,0.116384
SYN-00385,development,54,0.1265,36,0,1.0582,0,928.57,0,0,0.074109
SYN-00386,development,66,0.1364,30,0,0.9564,4,1408.56,0,0,0.092678
SYN-00387,development,6,-0.156,10,0,0.8408,1,3323.65,0,0,0.117496
SYN-00388,development,11,-0.1704,18,0,0.8001,0,1797.46,0,0,0.128222
SYN-00389,development,53,0.4517,1,0,0.8205,3,2712.51,0,0,0.044846
SYN-00390,development,18,-0.0004,18,1,0.9471,1,669.92,0,0,0.18
SYN-00391,development,80,-0.1981,33,0,0.9151,1,2117.91,0,0,0.117633
SYN-00392,development,29,-0.1282,23,0,0.7637,1,917.39,0,0,0.134418
SYN-00393,development,23,0.0714,69,0,0.8129,0,695.99,0,0,0.170068
SYN-00394,development,77,0.1662,27,0,0.7428,0,851.98,0,0,0.075548
SYN-00395,development,2,0.0572,19,0,0.7588,5,1303.51,0,0,0.14651
SYN-00396,development,45,0.0073,29,0,0.8708,0,588.86,0,0,0.097753
SYN-00397,development,13,-0.3515,32,0,0.8102,2,4143.28,0,0,0.205294
SYN-00398,development,30,-0.0496,12,0,0.9327,1,1135.69,0,0,0.090378
SYN-00399,development,74,0.1208,49,0,0.8153,0,1540.27,0,0,0.100641
SYN-00400,development,80,0.156,35,0,1.158,0,576.92,0,0,0.057685
SYN-00401,development,47,0.1778,60,0,0.9724,0,519.57,0,0,0.106002
SYN-00402,development,78,-0.1899,19,0,0.8011,5,3537.38,0,0,0.139167
SYN-00403,development,51,0.1769,1,1,0.9022,0,1649.52,0,0,0.098499
SYN-00404,development,61,-0.2505,25,0,0.919,0,1582.35,0,0,0.115025
SYN-00405,development,74,-0.0275,27,0,0.6721,4,2667.03,0,0,0.134554
SYN-00406,development,42,0.0526,31,1,0.8342,0,1808.01,0,0,0.182907
SYN-00407,development,25,0.3387,15,0,0.7956,0,2461.18,0,0,0.059104
SYN-00408,development,14,-0.2012,5,0,1.0744,4,2299.22,0,0,0.114563
SYN-00409,development,70,-0.0053,41,0,0.7463,0,223.29,0,0,0.117464
SYN-00410,development,26,0.2388,1,0,0.7875,0,595.32,0,0,0.05771
SYN-00411,development,74,0.0824,24,0,0.978,4,743.46,0,0,0.088107
SYN-00412,development,12,-0.0268,36,0,0.9399,0,546.74,0,0,0.120229
SYN-00413,development,3,-0.2983,16,0,0.8285,0,3124.96,0,0,0.145376
SYN-00414,development,21,-0.2937,18,1,0.8923,2,3233.71,1,108,0.266663
SYN-00415,development,50,-0.4024,7,0,0.9155,0,2119.54,0,0,0.115749
SYN-00416,development,39,0.4349,15,1,0.8921,1,789.34,1,150,0.096759
SYN-00417,development,44,0.0546,46,0,1.112,1,1202.19,0,0,0.09864
SYN-00418,development,62,-0.2053,50,0,0.7007,0,1582.46,0,0,0.177141
SYN-00419,development,32,0.0566,8,0,0.9658,0,2272.44,0,0,0.065658
SYN-00420,development,60,-0.3337,7,0,0.7594,0,1908.17,0,0,0.116979
SYN-00421,development,5,0.3282,33,0,0.785,0,983.9,0,0,0.08543
SYN-00422,development,24,-0.4056,41,0,0.9184,1,1402.63,0,0,0.207833
SYN-00423,development,7,0.0457,23,0,0.8909,1,946.2,0,0,0.105165
SYN-00424,development,9,0.0956,56,0,0.8495,0,3441.17,1,57,0.139391
SYN-00425,development,44,-0.1326,11,0,1.2436,1,1128.27,0,0,0.070916
SYN-00426,development,74,-0.006,32,0,0.9722,0,1995.4,0,0,0.082269
SYN-00427,development,55,0.3149,8,0,1.0791,2,1349.7,0,0,0.043949
SYN-00428,development,6,-0.2215,1,0,0.9681,3,3265.31,0,0,0.116853
SYN-00429,development,74,-0.0903,14,0,0.8567,0,3462.56,0,0,0.078999
SYN-00430,development,73,-0.0804,15,0,0.7506,3,1406.47,0,0,0.110305
SYN-00431,development,25,0.249,22,0,0.7632,0,1814.38,0,0,0.0762
SYN-00432,development,71,-0.4295,1,0,0.8553,1,780.68,0,0,0.117121
SYN-00433,development,26,-0.2753,7,0,0.6446,1,3339.27,0,0,0.143847
SYN-00434,development,22,-0.5451,58,0,0.905,3,1063.01,0,0,0.329346
SYN-00435,development,70,0.5165,27,0,0.6798,5,778.42,1,122,0.073373
SYN-00436,development,32,-0.1062,33,0,1.1385,3,350.99,0,0,0.122112
SYN-00437,development,11,0.0516,16,0,0.8709,5,984.69,0,0,0.125227
SYN-00438,development,78,-0.035,16,0,1.0162,2,4910.69,0,0,0.072328
SYN-00439,development,15,0.2702,1,0,1.2079,0,1320.14,0,0,0.038653
SYN-00440,development,52,-0.2041,14,0,0.914,1,3434.25,0,0,0.102384
SYN-00441,development,55,-0.1853,66,1,0.7838,0,2526.7,0,0,0.338931
SYN-00442,development,11,-0.1629,2,1,0.8454,0,597.61,1,71,0.18939
SYN-00443,development,75,0.0854,35,0,1.0063,1,5026.0,0,0,0.075317
SYN-00444,development,19,-0.2455,17,1,0.8821,1,2163.49,1,84,0.242785
SYN-00445,development,26,-0.1157,16,0,1.0582,0,1468.87,0,0,0.087668
SYN-00446,development,47,-0.1716,42,0,1.1388,3,1471.35,1,83,0.137898
SYN-00447,development,7,-0.3506,7,0,0.698,0,645.97,1,112,0.157375
SYN-00448,development,9,-0.1714,61,1,0.9962,2,1422.27,0,0,0.356115
SYN-00449,development,12,0.75,22,0,0.6579,1,1638.17,0,0,0.048308
SYN-00450,development,5,0.1317,19,0,0.8046,2,1593.53,0,0,0.103176
SYN-00451,development,51,-0.4378,1,0,0.9453,1,326.1,0,0,0.119261
SYN-00452,development,82,0.3905,31,0,0.7365,0,642.8,0,0,0.058105
SYN-00453,development,52,0.1171,1,0,1.0166,4,2134.65,0,0,0.064345
SYN-00454,development,27,-0.397,30,0,0.7942,1,3376.47,0,0,0.193277
SYN-00455,development,14,-0.2538,1,0,0.9051,1,2615.85,0,0,0.109775
SYN-00456,development,13,-0.4369,36,0,0.8703,0,7985.2,0,0,0.191453
SYN-00457,development,3,0.2813,8,0,0.7571,1,652.64,0,0,0.072808
SYN-00458,development,58,0.2331,1,0,0.8825,3,495.58,0,0,0.057728
SYN-00459,development,64,-0.204,46,0,1.0453,1,1482.43,0,0,0.134
SYN-00460,development,68,0.3265,10,1,0.8464,2,1780.09,0,0,0.102211
SYN-00461,development,71,-0.075,18,0,0.6686,0,648.23,0,0,0.101521
SYN-00462,development,14,-0.4557,1,0,0.901,2,991.89,0,0,0.15502
SYN-00463,development,59,-0.3461,24,0,1.1367,0,1673.82,0,0,0.106904
SYN-00464,development,75,0.3832,1,0,0.895,3,843.0,0,0,0.042907
SYN-00465,development,70,-0.5571,27,0,0.87,1,2094.43,0,0,0.18388
SYN-00466,development,45,-0.3587,40,0,0.9827,0,2797.35,0,0,0.157633
SYN-00467,development,7,-0.172,21,0,1.0032,1,1353.14,0,0,0.122334
SYN-00468,development,35,-0.4008,21,0,1.0284,1,1656.29,0,0,0.142506
SYN-00469,development,46,0.1362,78,0,0.9548,1,1332.44,1,56,0.151004
SYN-00470,development,48,0.295,44,0,0.8455,0,3219.06,0,0,0.079327
SYN-00471,development,83,0.2411,34,0,0.7915,2,820.39,0,0,0.080586
SYN-00472,development,82,-0.327,31,0,0.7439,6,2597.47,0,0,0.210447
SYN-00473,development,68,-0.1468,27,0,1.0281,0,1889.02,0,0,0.090642
SYN-00474,development,56,-0.0962,15,0,0.7081,0,1192.94,0,0,0.102309
SYN-00475,development,83,0.2098,25,0,0.7173,2,1429.94,0,0,0.079142
SYN-00476,development,29,0.1911,45,1,1.0417,0,484.94,0,0,0.164842
SYN-00477,development,22,-0.2478,59,0,0.6227,4,2646.12,0,0,0.31068
SYN-00478,development,29,0.0249,9,0,0.9461,5,677.0,0,0,0.103708
SYN-00479,development,73,0.3747,20,0,0.8848,0,4165.29,0,0,0.044015
SYN-00480,development,74,0.0538,58,1,0.778,5,2279.22,0,0,0.304718
SYN-00481,development,38,0.1787,60,0,1.1293,1,1153.48,0,0,0.101518
SYN-00482,development,45,-0.139,1,0,0.9101,0,285.04,1,89,0.079662
SYN-00483,development,76,-0.1633,44,0,1.0746,0,2683.41,0,0,0.106104
SYN-00484,development,37,-0.0739,32,0,0.9752,0,3936.87,0,0,0.101806
SYN-00485,development,38,-0.5387,21,0,0.9858,4,2286.07,0,0,0.206476
SYN-00486,development,33,-0.0212,1,1,0.8218,0,492.57,0,0,0.14821
SYN-00487,development,70,0.3806,16,0,0.6994,0,2145.85,0,0,0.051259
SYN-00488,development,42,-0.0448,4,0,0.9702,1,1750.11,0,0,0.073693
SYN-00489,development,78,-0.0255,33,0,0.9509,0,10234.66,0,0,0.076737
SYN-00490,development,56,0.0233,28,0,0.9181,1,1363.45,1,106,0.091834
SYN-00491,development,49,0.4246,35,0,1.2021,1,1706.48,0,0,0.046247
SYN-00492,development,27,-0.0639,8,0,0.6148,0,1325.54,0,0,0.109284
SYN-00493,development,67,-0.023,38,0,0.7114,4,1143.24,0,0,0.155222
SYN-00494,development,74,-0.0999,31,0,0.957,5,2658.91,0,0,0.129772
SYN-00495,development,16,-0.0915,1,0,0.7658,2,3969.21,0,0,0.104903
SYN-00496,development,81,0.5344,73,0,0.6699,1,991.29,0,0,0.095423
SYN-00497,development,62,-0.1171,27,0,1.0759,10,696.25,0,0,0.169709
SYN-00498,development,84,-0.7845,36,1,0.8131,1,3270.4,0,0,0.419543
SYN-00499,development,83,-0.4135,1,0,0.7477,0,2091.01,0,0,0.110347
SYN-00500,development,81,0.2519,37,0,0.9976,3,938.62,0,0,0.07403
SYN-00501,development,11,0.2432,1,1,0.9421,2,1035.31,0,0,0.118508
SYN-00502,development,9,-0.1877,14,0,0.9316,0,4369.41,0,0,0.108362
SYN-00503,development,66,0.176,82,0,1.1178,2,1679.79,0,0,0.129316
SYN-00504,development,65,0.3288,31,1,0.8546,3,2882.77,0,0,0.140819
SYN-00505,development,56,0.0482,58,0,1.0801,8,1796.91,1,71,0.178342
SYN-00506,development,7,0.3416,47,0,0.9877,8,193.84,0,0,0.144902
SYN-00507,development,63,0.2569,4,1,0.7428,0,851.09,0,0,0.102242
SYN-00508,development,64,-0.2178,38,0,1.1125,1,1564.13,0,0,0.116234
SYN-00509,development,25,0.1536,22,0,1.0206,3,1744.83,0,0,0.084682
SYN-00510,development,16,-0.1351,20,0,0.7402,9,1648.28,0,0,0.229101
SYN-00511,development,64,0.1725,40,0,0.988,0,849.55,0,0,0.075212
SYN-00512,development,43,-0.0796,17,0,1.194,10,2405.99,1,109,0.136886
SYN-00513,development,12,-0.6369,24,0,0.707,0,1470.42,0,0,0.257015
SYN-00514,development,43,0.1879,30,0,0.8125,2,829.56,0,0,0.094969
SYN-00515,development,20,-0.7572,24,0,0.857,0,2036.09,0,0,0.253632
SYN-00516,development,25,-0.252,1,0,0.9534,2,3477.74,0,0,0.106282
SYN-00517,development,62,0.0329,28,0,0.7574,1,1409.29,0,0,0.102036
SYN-00518,development,36,-0.3589,13,0,0.931,4,416.96,1,76,0.163608
SYN-00519,development,36,-0.3405,16,0,1.132,0,1119.84,0,0,0.106308
SYN-00520,development,33,0.1861,57,0,1.0774,0,1751.72,0,0,0.095727
SYN-00521,development,57,0.2074,39,0,1.1229,1,194.87,0,0,0.069807
SYN-00522,development,28,-0.4885,6,0,0.9736,0,659.88,1,60,0.13482
SYN-00523,development,40,-0.0919,24,1,1.1056,2,1599.83,0,0,0.183865
SYN-00524,development,6,0.3827,16,0,1.0952,1,1238.16,0,0,0.0506
SYN-00525,development,62,-0.0745,52,0,0.8863,0,722.2,0,0,0.133868
SYN-00526,development,54,-0.0537,30,0,0.9189,1,779.27,0,0,0.105827
SYN-00527,development,73,-0.2329,20,0,0.9767,1,1571.41,0,0,0.10225
SYN-00528,development,42,-0.1333,54,1,0.9925,0,229.42,0,0,0.263248
SYN-00529,development,64,0.4089,14,0,1.1322,0,1499.77,0,0,0.032991
SYN-00530,development,81,0.3571,65,0,1.0496,0,1748.45,0,0,0.071177
SYN-00531,development,78,0.2527,9,0,0.972,2,2818.54,0,0,0.047637
SYN-00532,development,69,0.4329,19,0,0.5446,2,2578.87,0,0,0.066142
SYN-00533,development,76,-0.2354,1,0,1.2169,2,1706.52,0,0,0.067995
SYN-00534,development,43,0.5113,4,0,0.8267,0,890.07,0,0,0.036784
SYN-00535,development,28,-0.3391,52,0,0.8418,0,7960.08,0,0,0.199108
SYN-00536,development,84,0.1251,10,0,0.9588,2,677.82,0,0,0.058503
SYN-00537,development,48,-0.628,30,0,0.809,4,769.16,1,36,0.281747
SYN-00538,development,2,-0.0024,1,0,0.8187,1,1551.33,0,0,0.0909
SYN-00539,development,59,-0.1031,42,0,1.1882,0,5210.5,1,65,0.089516
SYN-00540,development,59,-0.3846,27,0,0.8685,0,1210.32,0,0,0.147715
SYN-00541,development,62,0.1546,2,0,1.0086,1,255.87,0,0,0.049456
SYN-00542,development,47,-0.2225,23,0,0.8286,0,2472.57,0,0,0.122353
SYN-00543,development,12,-0.0292,61,0,0.7399,0,2100.1,0,0,0.189517
SYN-00544,development,32,-0.471,41,0,0.9125,2,1017.9,1,44,0.232975
SYN-00545,development,8,0.0031,23,1,0.9974,2,1553.53,0,0,0.19932
SYN-00546,development,29,-0.5262,38,0,1.0068,2,1033.19,1,72,0.225438
SYN-00547,development,25,0.2102,29,0,1.1323,3,1978.11,0,0,0.077603
SYN-00548,development,22,-0.3973,37,0,0.8652,3,974.19,0,0,0.233785
SYN-00549,development,11,-0.1024,14,0,0.8406,0,4478.95,0,0,0.104112
SYN-00550,development,80,-0.2658,36,0,1.1261,1,10218.63,0,0,0.099676
SYN-00551,development,48,-0.5524,1,1,1.0319,1,885.4,0,0,0.23466
SYN-00552,development,8,-0.0102,37,0,0.7159,1,6844.14,0,0,0.144606
SYN-00553,development,82,-0.4726,35,0,0.9001,4,767.9,1,53,0.208618
SYN-00554,development,49,-0.0219,39,0,0.7512,4,3346.8,1,87,0.158213
SYN-00555,development,11,0.1237,21,0,0.7059,0,394.2,1,105,0.100924
SYN-00556,development,83,-0.6446,51,0,0.8302,0,1587.07,0,0,0.248487
SYN-00557,development,26,0.0392,26,0,0.9748,2,736.03,1,73,0.10177
SYN-00558,development,55,-0.453,11,0,0.9779,0,4041.34,1,148,0.117655
SYN-00559,development,42,0.0169,39,0,0.9425,2,726.79,0,0,0.119316
SYN-00560,development,37,0.253,53,0,0.7946,2,3373.94,0,0,0.118073
SYN-00561,development,68,0.1189,31,0,0.983,0,309.45,0,0,0.071344
SYN-00562,development,2,0.1402,1,0,0.8137,2,1166.75,0,0,0.081459
SYN-00563,development,52,-0.4671,55,0,1.0082,3,829.11,1,56,0.249433
SYN-00564,development,74,-0.1323,22,0,0.878,0,331.78,0,0,0.094911
SYN-00565,development,78,0.0259,28,0,0.8133,0,1642.09,1,110,0.085334
SYN-00566,development,10,-0.1927,14,0,0.9757,0,1315.88,0,0,0.108759
SYN-00567,development,60,-0.0513,46,0,0.7964,1,1475.3,1,123,0.138934
SYN-00568,development,15,0.2776,30,0,0.6595,4,1120.41,1,120,0.123629
SYN-00569,development,26,0.1109,52,1,1.152,2,866.64,0,0,0.205261
SYN-00570,development,40,-0.1078,19,0,0.9328,0,3332.72,0,0,0.092962
SYN-00571,development,23,-0.0242,40,0,0.9906,5,1956.91,0,0,0.157738
SYN-00572,development,65,0.4462,4,0,0.9393,0,2889.25,0,0,0.031963
SYN-00573,development,42,-0.6182,15,0,0.8724,7,1710.06,1,84,0.271729
SYN-00574,development,56,-0.0564,6,0,0.9519,5,2451.64,0,0,0.096564
SYN-00575,development,12,-0.1178,1,0,0.89,0,1682.45,0,0,0.088748
SYN-00576,development,4,-0.5844,18,0,0.973,0,738.74,0,0,0.191667
SYN-00577,development,36,-0.0068,45,0,0.9169,2,1892.19,0,0,0.136697
SYN-00578,development,82,-0.2268,1,0,0.8224,3,1817.79,0,0,0.100287
SYN-00579,development,15,-0.592,1,0,0.9723,0,1973.56,0,0,0.149326
SYN-00580,development,74,0.0814,46,0,0.8861,6,3124.82,0,0,0.140532
SYN-00581,development,52,0.3393,1,0,1.1544,0,632.84,0,0,0.03172
SYN-00582,development,56,-0.0916,1,1,0.6493,1,1172.94,0,0,0.180286
SYN-00583,development,28,-0.0044,58,0,0.9088,0,848.3,0,0,0.147713
SYN-00584,development,39,0.2306,10,0,0.8565,2,6876.5,0,0,0.061914
SYN-00585,development,61,0.498,27,1,0.7444,1,2040.42,0,0,0.106668
SYN-00586,development,31,0.05,17,0,0.8675,0,2020.25,0,0,0.082313
SYN-00587,development,19,-0.0472,63,0,0.8538,1,1623.8,1,99,0.188656
SYN-00588,development,38,0.3879,20,0,0.7507,6,902.53,0,0,0.09108
SYN-00589,development,66,-0.3277,26,1,0.9384,0,4746.46,1,77,0.219008
SYN-00590,development,35,-0.0872,37,0,0.7392,1,945.06,0,0,0.151355
SYN-00591,development,10,-0.2487,24,1,0.9849,0,1465.6,0,0,0.238865
SYN-00592,development,70,0.0881,46,0,0.9692,2,2269.84,0,0,0.101803
SYN-00593,development,22,-0.1046,54,0,1.0853,2,737.56,0,0,0.160123
SYN-00594,development,62,-0.0241,15,0,1.096,0,4002.27,0,0,0.061383
SYN-00595,development,37,-0.2648,39,0,0.9342,1,2228.95,0,0,0.160066
SYN-00596,development,67,-0.1418,39,0,0.9666,2,1116.23,0,0,0.128837
SYN-00597,development,51,-0.2959,37,0,0.9504,2,675.98,0,0,0.165004
SYN-00598,development,69,-0.0815,42,1,0.7033,0,399.02,1,94,0.246647
SYN-00599,development,15,0.181,15,0,0.6321,2,5815.79,0,0,0.097192
SYN-00600,development,40,-0.3207,38,1,0.9155,2,1460.28,0,0,0.316994
SYN-00601,development,6,-0.0054,35,0,1.046,2,2246.6,0,0,0.120741
SYN-00602,development,75,-0.4011,18,0,1.0237,2,1416.58,0,0,0.126323
SYN-00603,development,17,0.2854,29,0,1.0453,0,2656.81,0,0,0.062882
SYN-00604,development,31,-0.0912,13,1,0.8838,0,505.98,0,0,0.178433
SYN-00605,development,19,-0.6955,17,0,0.6702,0,3645.94,0,0,0.248891
SYN-00606,development,12,0.3311,3,0,0.8589,3,2307.19,0,0,0.062907
SYN-00607,development,7,-0.064,35,1,0.812,1,1496.74,0,0,0.267195
SYN-00608,development,2,-0.1205,46,1,0.8254,1,288.56,1,128,0.322689
SYN-00609,development,34,-0.1005,12,0,0.8713,1,1406.29,0,0,0.100046
SYN-00610,development,44,-0.0409,33,1,0.7133,0,1937.75,0,0,0.227205
SYN-00611,development,50,0.3601,15,0,0.8212,2,1150.96,0,0,0.059248
SYN-00612,development,52,0.225,19,0,0.8546,0,1530.67,0,0,0.06229
SYN-00613,development,65,-0.0945,22,0,1.0704,0,3656.88,0,0,0.075314
SYN-00614,development,46,0.2073,1,0,1.1487,0,1416.08,0,0,0.038945
SYN-00615,development,12,-0.1828,34,0,0.8971,1,986.2,0,0,0.157009
SYN-00616,development,36,0.1295,28,0,1.0173,2,1045.79,0,0,0.085357
SYN-00617,development,2,-0.4056,19,1,1.1397,0,4142.19,0,0,0.238901
SYN-00618,development,53,0.2282,10,1,0.9273,9,1019.66,1,144,0.18297
SYN-00619,development,15,-0.0909,10,0,1.0283,0,2917.73,0,0,0.082655
SYN-00620,development,55,-0.0696,47,0,0.9081,5,1269.23,0,0,0.173349
SYN-00621,development,48,0.1062,17,0,0.8648,0,2740.52,0,0,0.070581
SYN-00622,development,48,-0.7459,17,0,0.8084,4,854.06,0,0,0.278409
SYN-00623,development,52,-0.2979,17,0,0.936,1,3638.65,0,0,0.117479
SYN-00624,development,60,0.0299,25,0,0.8757,0,6446.21,0,0,0.077876
SYN-00625,development,51,0.4238,56,0,0.7214,1,744.87,0,0,0.095831
SYN-00626,development,53,-0.0074,29,0,1.0008,0,882.17,0,0,0.085514
SYN-00627,development,18,-0.2714,12,0,1.1652,0,1103.67,0,0,0.096403
SYN-00628,development,50,-0.2214,43,1,0.9758,1,355.69,1,63,0.268013
SYN-00629,development,47,0.1483,20,0,0.9319,0,883.63,0,0,0.067232
SYN-00630,development,4,-0.0122,8,0,1.1099,0,857.38,0,0,0.072428
SYN-00631,development,77,-0.0962,9,0,0.9391,0,494.74,0,0,0.071058
SYN-00632,development,2,-0.5512,26,0,0.8597,0,717.43,0,0,0.222495
SYN-00633,development,62,-0.0125,60,0,0.7195,4,893.65,0,0,0.201842
SYN-00634,development,18,0.2313,25,0,0.9398,1,606.93,0,0,0.077651
SYN-00635,development,2,-0.2099,50,0,0.8906,0,972.1,1,84,0.192219
SYN-00636,development,29,-0.0462,1,0,0.5948,0,881.63,0,0,0.099108
SYN-00637,development,44,-0.0904,13,0,0.8727,0,2140.94,0,0,0.088605
SYN-00638,development,62,-0.2476,13,0,1.101,3,1187.33,0,0,0.102843
SYN-00639,development,68,0.0561,15,0,1.1503,0,391.04,0,0,0.053596
SYN-00640,development,17,-0.4923,7,0,0.8374,0,806.09,0,0,0.16015
SYN-00641,development,77,-0.5169,15,0,0.9103,3,5181.25,0,0,0.156404
SYN-00642,development,28,0.261,29,0,0.8548,0,2980.54,0,0,0.073572
SYN-00643,development,42,0.3838,57,0,0.8375,4,709.09,0,0,0.117525
SYN-00644,development,60,-0.1551,55,0,1.0137,1,2421.4,0,0,0.145262
SYN-00645,development,13,0.4357,41,0,0.6027,0,681.29,0,0,0.094168
SYN-00646,development,19,0.129,26,0,1.1046,6,2250.35,0,0,0.107066
SYN-00647,development,24,-0.5982,21,1,0.6774,2,2383.68,1,91,0.42169
SYN-00648,development,33,-0.2323,11,0,0.9483,0,1118.85,1,156,0.103081
SYN-00649,development,39,0.3035,12,0,0.8065,1,3123.59,0,0,0.059129
SYN-00650,development,71,0.0629,11,0,0.7991,1,4397.32,0,0,0.069871
SYN-00651,development,38,0.1598,41,0,0.6588,0,2214.19,0,0,0.113607
SYN-00652,development,56,0.257,35,0,0.8186,0,2787.3,0,0,0.07383
SYN-00653,development,2,-0.2148,1,0,0.8662,1,2348.04,0,0,0.113759
SYN-00654,development,80,0.2459,27,0,0.9189,5,1349.82,0,0,0.080716
SYN-00655,development,3,0.1506,32,1,1.1601,0,2029.93,1,94,0.145214
SYN-00656,development,39,-0.0208,19,0,0.5964,0,2252.16,0,0,0.113829
SYN-00657,development,8,0.0514,43,1,0.9958,3,1365.32,1,72,0.251182
SYN-00658,development,77,0.1021,45,0,0.9359,0,1953.88,0,0,0.086353
SYN-00659,development,37,-0.293,9,1,1.0122,1,1515.21,0,0,0.20041
SYN-00660,development,36,-0.7562,19,0,0.8779,1,10980.74,0,0,0.213997
SYN-00661,development,55,-0.1729,36,0,0.9758,2,1026.83,1,118,0.134389
SYN-00662,development,76,-0.0953,4,1,1.0996,6,1050.76,0,0,0.165678
SYN-00663,development,52,0.0902,1,0,0.9594,0,2153.38,0,0,0.052782
SYN-00664,development,62,0.1834,32,1,0.8408,1,711.84,0,0,0.157506
SYN-00665,development,67,-0.0984,39,0,0.7885,0,1302.19,0,0,0.124103
SYN-00666,development,70,-0.3628,19,0,1.25,0,501.61,0,0,0.089906
SYN-00667,development,53,-0.0658,75,0,0.8447,0,1805.44,0,0,0.184927
SYN-00668,development,56,-0.4078,20,0,0.7259,0,1877.91,1,70,0.157709
SYN-00669,development,68,0.5097,23,0,0.8971,3,1711.23,0,0,0.049492
SYN-00670,development,76,0.0136,1,0,0.906,3,1427.93,0,0,0.069626
SYN-00671,development,8,-0.098,31,0,1.108,0,1182.17,0,0,0.10756
SYN-00672,development,31,-0.4337,38,0,1.2457,1,1545.86,0,0,0.15488
SYN-00673,development,5,0.517,13,1,0.6483,0,2729.88,1,135,0.109836
